snp_close,nyse_close,djia_close,nikkei_close,hangseng_close,ftse_close,dax_close,aord_close
1141.709961,7265.02002,10752.620117,,21976.339844,5601.5,6293.580078,4676.100098
2038.680054,10906.530273,17613.900391,17123.109375,23807.279297,6626.399902,9368.030273,5493.0
1371.180054,8170.540039,13004.120117,9721.519531,21567.730469,5926.899902,6886.629883,4350.200195
1146.699951,7309.319824,10857.139648,9494.759766,22108.949219,5577.399902,6275.089844,4716.0
1070.589966,6652.0,10067.009766,10029.30957,19544.830078,5072.100098,5866.879883,4341.399902
1401.079956,8010.439941,13056.459961,9177.120117,20131.240234,5775.600098,6948.569824,4410.799805
1912.849976,9873.669922,16057.349609,18164.689453,21184.429688,6057.5,10014.570312,5116.100098
1393.530029,8137.799805,12931.730469,8971.889648,22098.849609,5790.600098,7231.830078,4533.200195
1352.219971,8475.129883,12718.490234,10070.139648,22529.179688,6053.600098,7470.439941,4665.100098
1996.650024,11029.400391,17068.580078,15675.179688,25296.919922,6877.0,9723.259766,5631.100098
1241.869995,7839.240234,11498.25,10310.290039,22667.779297,5880.100098,7023.399902,4867.799805
1827.459961,10268.389648,16196.349609,15694.889648,22732.900391,6772.299805,9630.040039,5274.5
1638.77002,9332.490234,14832.959961,13977.44043,22393.580078,6467.399902,8179.709961,5187.899902
1309.329956,7462.959961,12392.450195,8541.730469,18628.519531,5319.899902,6263.379883,4132.700195
1194.540039,7160.259766,11415.299805,8772.679688,18140.589844,5394.700195,5864.009766,4287.799805
2098.600098,10943.849609,17976.679688,20088.769531,25223.009766,6737.0,11483.379883,5459.399902
1214.650024,7281.470215,11795.160156,8373.910156,18490.230469,5361.899902,5799.240234,4245.700195
1408.75,8296.469727,13238.129883,10140.990234,21114.289062,5960.100098,7153.220215,4380.200195
1253.0,7459.75,12168.650391,8394.160156,18377.230469,5456.0,5851.180176,4141.200195
1182.780029,7503.850098,11112.950195,9365.030273,23209.859375,5676.899902,6594.279785,4751.799805
1870.890015,10558.349609,16448.25,14511.379883,,,,
1945.719971,10755.179688,16650.800781,15212.629883,24889.339844,6655.700195,9197.879883,5506.899902
1075.76001,6762.930176,10142.80957,9736.480469,20689.789062,5045.5,6069.600098,4438.399902
1853.290039,10396.80957,16271.650391,14922.110352,22827.179688,6809.299805,9587.330078,5420.0
1196.959961,7607.410156,11214.129883,,24143.669922,5748.0,6616.799805,4792.799805
1674.02002,9492.259766,15459.919922,14471.580078,21436.490234,6542.399902,8157.799805,4945.899902
1432.319946,8220.320312,13412.509766,8905.700195,20526.730469,5767.100098,7275.509766,4381.5
1647.359985,9421.490234,15301.799805,14325.459961,22553.929688,6626.200195,8335.580078,4958.200195
1210.819946,7183.75,11822.480469,8518.129883,18353.429688,5365.799805,5674.140137,4248.799805
1844.890015,10375.230469,16416.009766,15746.200195,22985.410156,6814.399902,9716.709961,5318.399902
2075.620117,10852.919922,17759.410156,19778.830078,24900.279297,6672.399902,11314.629883,5477.100098
1417.160034,8101.069824,13274.200195,9161.5,20115.070312,5851.399902,7039.879883,4392.799805
1203.089966,7233.629883,11400.009766,,18916.949219,5258.600098,5414.910156,4163.100098
1439.670044,8250.0,13436.129883,8869.160156,20839.380859,5741.100098,7215.149902,4405.299805
1177.339966,7471.629883,11022.5,9796.099609,23692.019531,5680.899902,6662.240234,4781.799805
1999.02002,11024.370117,17105.699219,15520.219727,25073.5,6821.799805,9587.150391,5633.5
1458.319946,8386.429688,13563.639648,9122.769531,20600.929688,5867.200195,7346.689941,4416.799805
1675.26001,9488.0,15450.849609,14598.120117,21311.380859,6555.399902,8200.049805,4967.600098
1989.199951,10214.540039,16673.740234,18431.269531,21853.630859,6186.0,10228.580078,5170.200195
1455.890015,8355.55957,13557.919922,9068.290039,20693.699219,5837.799805,7412.160156,4408.200195
2065.959961,10952.160156,17762.240234,19311.789062,25274.640625,6832.5,11966.389648,5868.700195
2122.47998,11142.360352,18161.990234,20471.580078,28080.210938,7032.299805,11770.129883,5723.200195
1937.98999,10765.679688,16568.279297,15473.5,24599.080078,6676.5,9153.139648,5532.299805
1220.530029,7711.25,11361.410156,10167.519531,23447.779297,5766.600098,6956.609863,4760.799805
1874.390015,10580.889648,16500.650391,14545.269531,22508.640625,6673.700195,9543.19043,5501.200195
2067.76001,10781.679688,17682.580078,20111.119141,25235.279297,6534.700195,10889.629883,5462.299805
1973.619995,11049.339844,16975.240234,15368.969727,23548.619141,6815.399902,9910.269531,5440.700195
1830.97998,10282.419922,16440.349609,,23339.050781,6716.899902,9399.040039,5368.799805
1459.910034,8445.509766,13556.0,8805.549805,21415.640625,5909.899902,7393.549805,4549.899902
1158.72998,7256.620117,10784.139648,10529.700195,20425.640625,5386.399902,6016.910156,4621.200195
1309.189941,8295.519531,12196.879883,9477.530273,23067.189453,5903.5,6937.629883,4830.899902
2083.429932,10948.540039,17790.169922,20386.789062,26860.810547,6709.5,10983.969727,5540.5
1501.959961,8903.530273,13894.980469,10925.650391,23579.429688,6283.5,7856.970215,4857.899902
1149.23999,7352.240234,10610.839844,10663.950195,21227.199219,5616.299805,5927.629883,4824.5
1538.790039,8977.089844,14252.769531,11682.450195,22559.5,6431.0,7869.310059,5087.100098
1696.420044,9714.209961,15333.589844,14731.610352,23178.039062,6570.5,8663.599609,5228.5
1306.099976,8288.049805,12061.259766,10430.360352,,5982.299805,7192.680176,4918.299805
1696.47998,9633.700195,15497.320312,13604.55957,21654.880859,6528.700195,8317.320312,5046.100098
1303.859985,7479.419922,12441.490234,8875.589844,19199.929688,5337.399902,6307.959961,4207.5
1246.079956,7845.959961,11477.129883,10215.410156,22638.080078,5890.600098,7017.600098,4828.200195
1963.579956,10581.620117,16804.410156,15290.639648,23301.199219,6387.700195,8986.799805,5398.299805
1074.630005,6849.450195,10270.209961,9361.679688,21071.460938,5210.299805,6074.129883,4508.600098
1258.780029,7960.47998,11584.379883,10343.540039,22968.300781,5995.399902,6994.470215,4870.600098
1923.23999,10769.330078,16721.339844,15033.25,23290.039062,6835.299805,9918.740234,5459.5
1971.73999,10389.019531,17067.869141,16754.320312,22669.5,6330.799805,9562.889648,5130.0
2092.25,10789.179688,17629.269531,20327.890625,24502.939453,6554.299805,11172.910156,5570.0
1101.829956,6859.390137,10254.280273,9913.19043,19785.710938,5210.200195,6053.629883,4505.299805
1153.22998,7044.009766,10991.129883,8736.660156,19865.630859,5213.700195,5188.930176,4276.399902
1073.030029,6664.830078,10042.75,9458.889648,18984.5,4939.700195,5669.040039,4285.299805
1732.150024,9933.839844,15370.650391,14585.509766,23093.880859,6575.200195,8810.980469,5280.899902
1403.109985,8017.640137,13168.429688,8884.150391,20080.359375,5830.899902,6908.680176,4308.5
2031.119995,10719.400391,17553.279297,17279.480469,24351.580078,6727.0,10298.230469,5366.399902
1958.530029,10961.870117,16866.509766,15265.610352,22865.699219,6732.600098,9866.75,5385.799805
2094.840088,11107.070312,18035.699219,19907.679688,27560.490234,7074.299805,12226.599609,5915.200195
1157.060059,7424.009766,10947.580078,9683.80957,22883.320312,5661.100098,6275.25,4745.200195
1191.97998,7133.470215,11546.30957,8347.269531,18224.849609,5221.600098,5605.0,4232.600098
1143.97998,7424.350098,10617.19043,10797.320312,22295.75,5533.200195,6036.609863,4941.200195
1294.219971,7426.740234,12368.379883,8610.30957,18950.849609,5266.600098,6270.220215,4097.799805
1319.880005,8342.990234,12238.889648,10616.830078,23163.029297,6051.299805,7319.899902,4994.100098
1367.709961,7911.850098,12804.389648,9457.740234,20139.669922,5633.700195,6673.72998,4326.299805
1097.869995,6998.939941,10386.009766,9023.599609,21087.859375,5428.700195,6163.439941,4577.299805
1135.219971,7369.450195,10626.259766,10878.139648,22325.640625,5497.700195,5942.0,4930.600098
1256.880005,7950.910156,11568.709961,10227.919922,22998.339844,5970.0,6913.189941,4885.700195
2101.060059,11111.679688,18056.650391,19906.630859,27271.390625,7088.799805,12373.730469,5934.399902
1969.890015,10194.69043,16458.75,19434.830078,22408.619141,6186.700195,10123.519531,5223.799805
1411.969971,8210.910156,13102.679688,9054.200195,21809.230469,5804.100098,7199.22998,4532.5
1404.540039,8187.350098,13125.209961,10181.570312,20884.419922,5808.0,6997.799805,4430.5
2052.399902,10750.019531,17748.310547,19253.25,23822.210938,6739.600098,11900.610352,5787.0
1559.699951,9115.620117,14513.110352,12559.950195,22532.109375,6488.700195,8041.850098,5128.299805
1088.410034,6790.569824,10135.629883,9761.980469,19765.710938,5187.399902,5945.180176,4478.0
1850.959961,10451.009766,16255.139648,14605.879883,22595.970703,6589.700195,9489.790039,5408.200195
1697.670044,9725.259766,15327.299805,14798.120117,23124.029297,6564.600098,8663.099609,5287.200195
1306.589966,8289.089844,12039.160156,10273.5,23481.949219,5956.799805,7183.27002,4851.0
1968.410034,10108.679688,16491.679688,17426.080078,21258.039062,6145.100098,10270.360352,5132.5
2039.23999,10677.759766,17634.390625,18722.519531,23716.970703,6720.5,11804.990234,5762.299805
2101.439941,10817.570312,17544.179688,20619.259766,23813.650391,6549.299805,10939.330078,5367.600098
1425.189941,8442.509766,13103.139648,,22655.919922,5896.799805,7611.390137,4663.600098
1751.069946,10028.19043,15508.209961,14485.410156,22834.820312,6712.200195,8979.629883,5372.700195
2021.550049,10657.620117,17514.230469,17365.300781,23950.160156,6619.100098,10256.129883,5285.799805
1186.439941,7599.930176,10972.549805,11338.299805,21536.0,5743.899902,6234.560059,
1323.089966,7930.430176,12715.459961,8808.790039,20332.369141,5789.700195,6615.640137,4290.0
1255.880005,7928.870117,11612.299805,9092.719727,22699.880859,5597.200195,6512.839844,4643.0
1027.060059,6485.089844,9742.620117,9337.040039,20083.119141,4964.0,5939.97998,4298.700195
1892.209961,9788.94043,15870.349609,18539.679688,21250.570312,5897.899902,9647.429688,5013.200195
1789.290039,10033.44043,15878.110352,15390.55957,22449.060547,6662.700195,9391.019531,5253.299805
1273.47998,8017.680176,11670.879883,10509.679688,23759.339844,6013.0,6940.569824,4813.899902
2022.569946,10823.070312,17483.529297,16936.320312,23694.619141,6538.100098,9314.480469,5491.799805
1460.189941,8407.959961,13552.099609,,20657.109375,5892.5,7402.689941,4420.799805
2087.47998,10994.30957,17971.380859,17978.720703,24421.150391,6827.100098,10918.650391,5706.700195
1637.170044,9314.820312,14839.950195,13458.709961,21703.779297,6482.100098,8193.549805,5082.100098
1373.530029,8022.22998,12755.179688,8660.049805,21187.650391,5785.299805,7168.120117,4403.200195
1318.050049,8335.639648,12160.629883,10591.040039,23552.589844,6050.0,7282.620117,4963.299805
1343.900024,8059.430176,12861.230469,8830.929688,20755.980469,5900.100098,6765.669922,4319.100098
1605.280029,9111.69043,14908.599609,13676.320312,20802.289062,6214.5,7958.220215,4774.399902
1398.47998,7965.22998,12999.709961,8982.780273,19551.910156,5718.5,6894.490234,4339.200195
1197.619995,7354.169922,11413.860352,8762.410156,20047.0,5317.600098,5404.529785,4261.899902
1386.569946,8038.950195,12985.580078,9523.790039,20326.320312,5709.5,6742.240234,4360.700195
1331.420044,7614.029785,12579.69043,8656.080078,19054.460938,5390.100098,6395.839844,4167.200195
1377.530029,8024.439941,13028.259766,9560.360352,21009.640625,5771.200195,6749.120117,4443.399902
1929.670044,10725.429688,16562.300781,15619.769531,24755.849609,6729.100098,9406.480469,5622.100098
1159.75,7433.180176,10943.719727,9517.759766,22638.140625,5634.799805,6214.830078,4659.600098
1096.5,7034.609863,10235.160156,10251.080078,20032.070312,5216.5,5642.200195,4669.0
1408.459961,8222.540039,12964.599609,9457.179688,21766.849609,5870.200195,7434.209961,4539.0
1323.180054,7556.819824,12572.799805,8535.719727,18871.560547,5472.700195,6160.240234,4117.299805
1305.099976,8275.290039,12067.5,10451.709961,22600.039062,5919.0,7129.5,4900.100098
1283.589966,7812.990234,12207.549805,8925.540039,19687.699219,5712.799805,6336.839844,4402.899902
1215.01001,7347.180176,11508.089844,8863.160156,19454.310547,5367.399902,5572.509766,4228.899902
1203.420044,7442.459961,11492.570312,9059.799805,20584.330078,5417.700195,5729.629883,4381.700195
1760.640015,10017.150391,15614.549805,14200.570312,23248.789062,6733.700195,9006.830078,5405.5
1089.099976,6965.25,10319.099609,9061.839844,20867.919922,5370.0,6082.850098,4562.0
2096.290039,11099.379883,17948.589844,19908.089844,27849.490234,7061.899902,11938.580078,5843.0
1587.849976,9187.25,14864.05957,13484.139648,22088.050781,6383.399902,7743.77002,5015.0
1940.280029,10499.780273,16613.810547,14803.280273,23087.580078,6371.299805,8885.959961,5311.5
1161.949951,6939.810059,11042.860352,8373.129883,17406.800781,5088.399902,5344.560059,3926.600098
1670.709961,9538.929688,15062.120117,14204.230469,22749.650391,6529.700195,8275.320312,5178.399902
2090.5,11018.75,18010.140625,19712.449219,24398.599609,7018.700195,12004.69043,5933.5
1871.339966,10526.769531,16456.660156,14826.830078,22150.060547,6597.399902,9554.910156,5402.0
1397.079956,8080.350098,13059.139648,9766.610352,20592.0,5722.700195,6774.259766,4401.299805
2075.780029,10863.820312,17729.109375,20521.5,26281.320312,6629.5,11098.349609,5586.899902
2067.530029,10888.049805,17861.140625,17651.679688,24314.019531,6817.200195,10751.110352,5730.700195
1264.430054,7507.370117,12290.349609,8439.55957,18628.169922,5511.700195,5888.759766,
2102.840088,10881.280273,17688.859375,20584.240234,24635.279297,6695.299805,11307.990234,5680.700195
1063.589966,6793.910156,10149.650391,8990.05957,20596.349609,5200.600098,5950.169922,4403.100098
1349.52002,7669.540039,12720.459961,8507.320312,19052.470703,5532.899902,6418.330078,4158.200195
1237.25,7430.100098,11807.790039,8677.889648,18024.720703,5487.700195,5969.959961,4202.399902
1139.449951,7293.02002,10563.379883,10566.650391,21206.550781,5601.299805,5884.890137,4828.299805
2011.890015,10602.509766,17355.869141,16818.730469,22584.839844,6335.5,9543.429688,5139.600098
1493.819946,8855.589844,13824.330078,10619.870117,23597.900391,6263.899902,7747.129883,4832.799805
2058.689941,10890.610352,17697.179688,19033.839844,25081.75,6808.5,12000.379883,5831.899902
1418.829956,8394.490234,13113.589844,10229.360352,22540.179688,5953.200195,7635.22998,
1324.660034,7552.77002,12553.200195,8458.259766,18501.339844,5434.100098,6129.819824,4110.200195
1209.079956,7449.299805,11538.25,8850.349609,19864.109375,5128.899902,5669.069824,4332.700195
1431.119995,8159.560059,13291.0,8679.570312,19208.300781,5776.299805,7166.330078,4330.600098
1264.329956,7517.660156,12293.0,,18628.169922,5511.700195,5877.930176,4191.100098
1980.569946,11016.870117,17137.199219,15378.299805,23522.279297,6783.700195,9858.269531,5503.5
1292.77002,8227.410156,12017.629883,9607.320312,22856.900391,5761.700195,6779.970215,4736.700195
1965.969971,10065.070312,16509.189453,,21755.929688,6107.700195,9947.509766,5095.399902
1103.48999,7034.040039,10324.259766,10125.030273,20607.699219,5353.5,5597.459961,4650.100098
1181.449951,7545.180176,10896.519531,11291.830078,21927.769531,5761.100098,6221.410156,4982.200195
1157.670044,6897.180176,11230.650391,8159.009766,17688.480469,5163.700195,5491.870117,4056.600098
1090.599976,6813.759766,10210.070312,9704.25,19871.380859,5162.700195,6046.830078,4515.5
1866.630005,10424.639648,16350.25,15223.110352,22268.609375,6684.5,9306.790039,5428.299805
1780.560059,9980.349609,15836.879883,15004.730469,21975.099609,6549.700195,9348.219727,
1454.880005,8358.110352,13582.650391,,20823.560547,5840.700195,7290.209961,4501.0
1304.439941,8134.529785,12384.160156,,21803.75,5751.799805,7106.919922,4538.899902
2076.570068,10762.150391,17372.380859,20723.560547,24551.470703,6717.5,11489.830078,5471.299805
1774.5,9948.580078,15738.429688,15340.820312,23217.119141,6444.299805,9016.0,5068.200195
1551.099976,9044.44043,14451.05957,12219.629883,22082.359375,6456.899902,8009.700195,5026.399902
1135.030029,7355.790039,10608.650391,10981.099609,21653.160156,5454.399902,5874.970215,4928.5
2085.23999,10988.160156,17975.310547,19410.400391,24854.119141,6890.399902,12085.009766,5815.299805
1919.030029,10751.110352,16697.740234,14680.719727,23009.140625,6870.299805,9937.900391,5498.200195
1309.130005,8336.019531,12089.030273,10504.019531,23312.189453,5972.799805,7160.930176,4894.899902
1136.140015,7376.700195,10572.679688,10730.450195,22415.669922,5529.0,6033.330078,4945.799805
1323.569946,8378.849609,12232.150391,10634.980469,23483.300781,6090.299805,7322.240234,4982.100098
2037.25,10883.030273,17611.199219,17196.050781,23937.179688,6610.0,9209.959961,5442.0
2061.139893,10799.540039,17906.869141,17166.099609,23834.529297,6569.0,9836.610352,5358.399902
1884.079956,10617.639648,16510.859375,14005.44043,22703.5,6843.600098,9658.389648,5389.299805
1088.469971,6901.709961,10377.830078,9291.849609,21293.539062,5244.200195,6153.069824,4478.600098
1754.199951,9815.969727,15444.240234,14007.469727,21396.769531,6448.299805,9126.910156,5113.100098
2079.620117,11032.120117,17879.849609,19396.980469,,,,
1067.130005,6818.120117,10037.379883,9962.990234,19921.220703,5131.0,5535.370117,4532.0
1325.060059,7913.810059,12757.849609,8882.69043,,5722.0,6420.850098,4328.100098
1280.920044,8103.919922,11824.290039,10556.099609,24418.619141,5975.700195,7081.759766,4943.200195
1584.160034,9187.860352,14699.799805,13925.080078,22400.240234,6441.600098,7831.859863,
1972.280029,10964.629883,17059.679688,15394.160156,23458.960938,6709.5,9718.410156,5494.700195
1814.689941,10279.94043,16025.75,13959.049805,23002.640625,6560.700195,9314.290039,5422.5
1122.530029,6969.100098,10816.650391,8718.240234,19398.919922,5039.799805,5479.0,4170.899902
1326.219971,8437.549805,12225.339844,10623.089844,23337.019531,5993.0,7271.319824,4922.600098
1431.560059,8228.169922,13343.969727,8595.230469,20918.599609,5775.700195,7204.22998,4510.899902
1332.27002,8356.530273,12511.040039,9606.080078,23198.390625,5947.5,7265.819824,4806.700195
1720.540039,9844.0,15372.830078,14466.139648,23227.330078,6570.600098,8845.0,5263.399902
2074.370117,10969.259766,17957.789062,17919.449219,24001.640625,6741.799805,10086.120117,5312.600098
1335.319946,8452.759766,12287.169922,10807.290039,23155.970703,6084.299805,7413.299805,5017.600098
1339.430054,8496.410156,12317.139648,10835.639648,23300.839844,6086.399902,7404.509766,5025.0
1688.130005,9654.379883,15325.599609,14424.070312,22936.140625,6587.399902,8494.730469,5229.600098
1384.140015,8029.370117,13031.75,9666.259766,20779.730469,5744.299805,6731.029785,4426.200195
1223.709961,7750.580078,11381.089844,10177.320312,23319.519531,5744.299805,6946.720215,4779.100098
1093.160034,6967.080078,10414.540039,9239.540039,21021.730469,5301.899902,6185.310059,4502.899902
1627.930054,9254.700195,15111.19043,13244.219727,20985.890625,6347.799805,8196.080078,4840.799805
2107.100098,11069.530273,18126.650391,19559.220703,24374.240234,7021.5,12038.370117,5935.299805
1368.099976,7932.290039,13037.269531,,21085.0,5654.100098,6560.470215,4458.399902
1284.089966,7802.939941,12230.110352,9049.469727,20018.240234,5701.200195,6345.189941,4410.399902
1662.5,9473.769531,15009.509766,13659.549805,21862.509766,6491.100098,8415.990234,5114.200195
2055.149902,10864.150391,17677.230469,19470.119141,24496.080078,6894.299805,11842.679688,5848.700195
1780.0,9988.080078,15874.259766,15277.629883,23068.230469,6485.200195,9084.120117,5105.100098
1370.089966,8085.279785,12958.709961,9888.860352,21133.179688,5891.799805,6900.350098,4287.200195
1136.030029,7271.529785,10750.269531,9380.05957,22617.660156,5555.0,6133.209961,4677.399902
1352.390015,7814.879883,12819.599609,8952.30957,19963.630859,5574.5,6578.930176,4341.700195
1558.97998,9026.830078,14605.110352,12633.540039,22336.490234,6343.100098,7816.390137,4918.299805
1930.339966,9856.259766,16313.669922,17879.509766,21185.320312,6108.0,9687.530273,5075.700195
1127.150024,7010.919922,10519.320312,10694.69043,20132.410156,5260.0,5907.259766,4597.600098
1298.540039,8206.05957,11988.830078,10477.660156,23778.619141,5964.100098,7154.580078,4906.0
1063.880005,6708.509766,10096.900391,9407.360352,20249.160156,5157.899902,6039.27002,4436.0
1314.439941,8324.860352,12211.790039,10663.700195,22989.810547,5995.799805,7317.350098,4946.299805
2050.820068,10787.330078,17671.599609,17510.75,24849.449219,6831.799805,10648.580078,5467.200195
1957.079956,10030.599609,16383.580077999999,18069.210938,21919.830078,6103.100098,9915.160156,5193.299805
1961.869995,11017.110352,16946.080078,15348.419922,23193.060547,6824.200195,9986.240234,5400.600098
1510.290039,8919.129883,13978.299805,11045.919922,23147.529297,6281.799805,7663.660156,4901.600098
1692.869995,9688.290039,15132.139648,14169.490234,22983.480469,6436.5,8628.419922,5213.899902
1638.040039,9336.889648,15178.849609,13032.120117,21224.900391,6329.5,8214.730469,4804.0
1401.430054,8315.160156,12937.110352,10394.179688,22665.589844,5924.399902,7611.390137,4684.299805
1908.569946,10582.790039,16367.269531,15231.370117,24386.560547,6596.399902,9037.969727,5499.700195
1083.530029,6955.990234,10119.459961,10413.290039,20355.369141,5144.700195,5539.330078,4696.700195
1369.26001,7930.089844,12848.589844,9636.990234,20700.039062,5650.799805,6582.899902,4403.200195
1101.660034,6964.109863,10423.620117,9429.959961,20814.330078,5311.600098,6165.339844,4474.100098
1963.819946,10646.509766,16990.910156,15889.950195,23314.039062,6562.700195,9208.509766,5291.600098
1224.72998,7276.620117,11953.94043,8551.80957,18446.169922,5489.200195,5773.259766,4250.700195
1120.640015,7152.720215,10652.55957,9641.120117,21677.800781,5331.399902,6258.629883,4585.299805
1408.300049,8032.850098,13101.990234,9032.290039,19810.800781,5774.700195,7001.680176,4386.0
1458.369995,8606.790039,13390.360352,,23397.599609,6046.299805,7755.439941,4760.399902
1098.22998,6570.450195,10654.299805,8544.480469,16821.150391,5074.5,5375.700195,3959.699951
1350.949951,8080.25,12889.459961,9001.240234,21009.009766,5894.5,6787.799805,4356.100098
1721.339966,9853.759766,15635.549805,14765.179688,23501.509766,6624.399902,8693.179688,5287.600098
2051.75,10936.969727,17718.0,17299.859375,23348.640625,6677.899902,9482.969727,5301.5
2000.540039,11006.389648,17110.419922,15704.110352,25189.449219,6833.799805,9757.030273,5577.899902
1095.780029,7072.129883,10195.860352,10511.69043,20597.550781,5259.299805,5630.370117,4742.100098
1984.050049,10676.879883,17004.75,15328.910156,23519.359375,6401.200195,9067.19043,5433.0
1631.689941,9462.320312,15104.120117,14284.69043,23243.349609,6582.5,8248.709961,5176.899902
1740.890015,9740.580078,15371.799805,14618.129883,,6464.700195,9185.519531,5200.899902
1135.52002,7353.870117,10571.019531,10680.830078,22278.580078,5521.5,6030.859863,4938.5
1119.459961,7145.990234,10635.379883,9693.009766,21456.660156,5395.5,6306.910156,4585.5
1874.630005,10609.650391,16549.970703,14162.780273,21836.119141,6838.299805,9606.400391,5454.899902
1285.170044,8114.870117,12088.959961,9379.349609,,5862.200195,7083.569824,4647.700195
1398.97998,8122.069824,13203.620117,9560.830078,20808.710938,5747.700195,6738.899902,4444.0
2120.100098,11206.330078,18251.240234,19569.240234,27285.550781,6972.0,11558.820312,5695.600098
2001.280029,11037.120117,17066.560547,15667.599609,24748.019531,6828.200195,9506.019531,5655.899902
1115.47998,7173.459961,10388.879883,10867.410156,20861.669922,5334.100098,5745.970215,4848.600098
1342.01001,8506.900391,12390.25,10841.799805,23594.240234,6082.0,7425.810059,5025.100098
1252.300049,7562.379883,11954.009766,8987.389648,19863.869141,5543.200195,6140.339844,4359.5
1939.459961,10846.69043,16835.109375,15078.370117,23108.660156,6812.5,9946.830078,5418.700195
1196.52002,7595.560059,11091.049805,10907.769531,21404.169922,5726.899902,6161.439941,4938.399902
1403.939941,8001.310059,13034.94043,8774.509766,19428.910156,5671.0,6931.580078,4324.5
1396.109985,8179.049805,13079.730469,10010.469727,20667.800781,5853.899902,6994.620117,4359.700195
1654.079956,9419.349609,14936.480469,14063.820312,22596.970703,6531.399902,8233.980469,5137.399902
1877.209961,10625.839844,16517.539062,14032.450195,21745.259766,6795.399902,9520.299805,5418.100098
1794.849976,10161.400391,16008.990234,15364.599609,23579.289062,6680.299805,9195.080078,5283.299805
2100.040039,11013.259766,18134.720703,18750.839844,24192.039062,6960.100098,11503.009766,5872.700195
1657.780029,9550.410156,15274.69043,15095.030273,23043.240234,6692.600098,8361.419922,5172.299805
1250.780029,7492.290039,12077.980469,8602.700195,19507.179688,5518.0,5984.02002,4368.100098
1332.51001,8488.330078,12408.490234,9589.929688,24280.800781,6006.399902,7177.779785,5004.5
1929.109985,10824.030273,16733.189453,14972.530273,23174.019531,6842.100098,9937.700195,5406.899902
1794.150024,10085.709961,15913.620117,15748.660156,23909.470703,6531.399902,9222.400391,5248.600098
1681.5,9519.950195,15483.259766,,21302.310547,6585.100098,8233.80957,4964.600098
1703.76001,9737.929688,15528.730469,14310.669922,23179.519531,6569.200195,8595.950195,5244.200195
1115.040039,6981.040039,10433.169922,9998.400391,20137.400391,5252.899902,6222.540039,4546.0
2087.0,11035.410156,17923.060547,19290.990234,27288.970703,6886.0,11406.969727,5643.799805
1762.310059,10053.379883,15617.759766,14501.349609,23303.019531,6776.700195,9009.269531,5424.399902
1408.280029,8263.799805,13033.490234,9467.839844,22269.910156,5891.100098,7453.549805,4527.0
1144.609985,7326.669922,10566.330078,10562.919922,21207.289062,5639.600098,5935.720215,4828.799805
1616.5,9347.900391,14967.889648,,22914.089844,6520.5,8111.080078,5132.799805
2099.439941,11012.660156,17934.740234,20218.269531,26752.789062,6679.600098,10977.009766,5589.299805
1460.050049,8399.480469,13576.959961,9231.209961,20840.910156,5887.5,7389.759766,4439.399902
1062.109985,6786.859863,10001.179688,10354.980469,20340.640625,5138.299805,5532.240234,4643.100098
1158.459961,7425.700195,10684.980469,10720.709961,21021.929688,5619.399902,5969.990234,4808.100098
1050.869995,6680.029785,10039.450195,8994.139648,20657.710938,5155.0,5934.439941,4417.399902
2101.149902,10839.730469,17730.919922,20682.949219,25397.849609,6654.0,11511.110352,5580.299805
1076.959961,6807.709961,10197.030273,9584.320312,20377.660156,5131.899902,6064.240234,4413.5
1405.579956,8013.930176,13089.839844,8838.910156,19481.570312,5710.5,6969.790039,4338.0
2019.849976,10668.030273,17360.039062,17557.039062,24483.740234,6781.600098,10827.009766,5585.5
1092.670044,6900.910156,10321.299805,9219.879883,20588.699219,5312.799805,6141.149902,4393.799805
1168.77002,7488.620117,11019.400391,9387.639648,23120.699219,5660.600098,6303.569824,4685.299805
1903.01001,10326.339844,16398.669922,15110.230469,23069.259766,6266.100098,8716.759766,5306.299805
1330.939941,8330.669922,12500.299805,10096.719727,22571.080078,5928.700195,7348.450195,4645.299805
1274.920044,7670.910156,12169.179688,8654.509766,19677.470703,5566.299805,5960.439941,4355.700195
1613.079956,9143.719727,14931.410156,14097.740234,20657.650391,6302.899902,7909.77002,4809.299805
1858.449951,10424.860352,16320.709961,14840.070312,22835.960938,6808.700195,9691.080078,5414.399902
1931.23999,9836.80957,16200.320312,17570.830078,21094.980469,5960.5,9426.639648,5101.299805
2100.610107,11039.30957,17945.679688,20705.150391,26662.869141,6752.700195,11491.429688,5535.100098
1072.650024,6665.740234,10065.570312,9757.400391,19666.759766,5068.600098,5804.680176,4411.799805
2082.389893,10744.30957,17407.25,20594.550781,24017.800781,6567.299805,11013.629883,5388.0
1954.180054,10801.629883,16712.580078,15313.570312,24800.359375,6684.299805,9224.099609,5541.899902
1124.859985,7173.899902,10673.379883,9569.30957,21411.789062,5396.100098,6291.129883,4553.399902
1135.939941,7062.830078,10624.830078,10234.759766,19714.199219,5261.5,6065.919922,4499.700195
1375.920044,7994.910156,12963.099609,9587.379883,20994.009766,5743.600098,6670.220215,4440.299805
1871.01001,10399.700195,16330.049805,14223.230469,21181.160156,6541.399902,9295.120117,5311.700195
1319.640015,8318.099609,12413.339844,9815.089844,22397.099609,5944.700195,7375.240234,4658.799805
1090.839966,6958.939941,10339.69043,9225.0,21400.789062,5406.799805,6116.890137,4612.0
1429.150024,8442.150391,13189.839844,9939.05957,22505.289062,5939.0,7635.22998,4634.200195
